points,x,y,z,p
1523.0,284.8007246376811,0.0,129.03225806451613,0.0034169
1524.0,284.8007246376811,0.0,-129.03225806451613,0.0034169
1525.0,287.80495169082127,0.0,129.03225806451613,0.0032102
1526.0,287.80495169082127,0.0,-129.03225806451613,0.0032102
1527.0,290.80917874396135,0.0,129.03225806451613,0.0029503000000000003
1528.0,290.80917874396135,0.0,-129.03225806451613,0.0029503000000000003
1529.0,293.81340579710144,0.0,129.03225806451613,0.0025946000000000003
1530.0,293.81340579710144,0.0,-129.03225806451613,0.0025946000000000003
1531.0,297.41847826086956,0.0,129.03225806451613,0.0019628000000000002
1532.0,297.41847826086956,0.0,-129.03225806451613,0.0019628000000000002
1533.0,300.42270531400965,0.0,129.03225806451613,0.001475
1534.0,300.42270531400965,0.0,-129.03225806451613,0.001475
1535.0,0.0,0.0,126.12903225806451,0.007019400000000001
1536.0,0.0,0.0,-126.12903225806451,0.007019400000000001
1537.0,2.977991338909652,0.0,126.12903225806451,0.0055337
1538.0,2.977991338909652,0.0,-126.12903225806451,0.0055337
1539.0,6.551580945601234,0.0,126.12903225806451,0.005794500000000001
1540.0,6.551580945601234,0.0,-126.12903225806451,0.005794500000000001
1541.0,9.529572284510886,0.0,126.12903225806451,0.006459900000000001
1542.0,9.529572284510886,0.0,-126.12903225806451,0.006459900000000001
1543.0,13.103161891202468,0.0,126.12903225806451,0.0072905
1544.0,13.103161891202468,0.0,-126.12903225806451,0.0072905
1545.0,16.08115323011212,0.0,126.12903225806451,0.0081381
1546.0,16.08115323011212,0.0,-126.12903225806451,0.0081381
1547.0,19.059144569021772,0.0,126.12903225806451,0.0089397
1548.0,19.059144569021772,0.0,-126.12903225806451,0.0089397
1549.0,22.632734175713356,0.0,126.12903225806451,0.0096947
1550.0,22.632734175713356,0.0,-126.12903225806451,0.0096947
1551.0,25.610725514623006,0.0,126.12903225806451,0.0104176
1552.0,25.610725514623006,0.0,-126.12903225806451,0.0104176
1553.0,28.58871685353266,0.0,126.12903225806451,0.011112700000000001
1554.0,28.58871685353266,0.0,-126.12903225806451,0.011112700000000001
1555.0,32.16230646022424,0.0,126.12903225806451,0.011767600000000001
1556.0,32.16230646022424,0.0,-126.12903225806451,0.011767600000000001
1557.0,35.14029779913389,0.0,126.12903225806451,0.012355900000000001
1558.0,35.14029779913389,0.0,-126.12903225806451,0.012355900000000001
1559.0,38.713887405825474,0.0,126.12903225806451,0.012834499999999999
1560.0,38.713887405825474,0.0,-126.12903225806451,0.012834499999999999
1561.0,41.69187874473513,0.0,126.12903225806451,0.0131845
1562.0,41.69187874473513,0.0,-126.12903225806451,0.0131845
1563.0,44.66987008364478,0.0,126.12903225806451,0.013414100000000002
1564.0,44.66987008364478,0.0,-126.12903225806451,0.013414100000000002
1565.0,48.24345969033636,0.0,126.12903225806451,0.013521600000000002
1566.0,48.24345969033636,0.0,-126.12903225806451,0.013521600000000002
1567.0,51.22145102924601,0.0,126.12903225806451,0.013526400000000001
1568.0,51.22145102924601,0.0,-126.12903225806451,0.013526400000000001
1569.0,54.199442368155665,0.0,126.12903225806451,0.013457700000000001
1570.0,54.199442368155665,0.0,-126.12903225806451,0.013457700000000001
1571.0,57.77303197484725,0.0,126.12903225806451,0.0133315
1572.0,57.77303197484725,0.0,-126.12903225806451,0.0133315
1573.0,60.751023313756896,0.0,126.12903225806451,0.013161500000000001
1574.0,60.751023313756896,0.0,-126.12903225806451,0.013161500000000001
1575.0,64.32461292044847,0.0,126.12903225806451,0.0129598
1576.0,64.32461292044847,0.0,-126.12903225806451,0.0129598
1577.0,67.30260425935813,0.0,126.12903225806451,0.0127318
1578.0,67.30260425935813,0.0,-126.12903225806451,0.0127318
1579.0,70.28059559826778,0.0,126.12903225806451,0.0124796
1580.0,70.28059559826778,0.0,-126.12903225806451,0.0124796
1581.0,73.85418520495936,0.0,126.12903225806451,0.012213100000000001
1582.0,73.85418520495936,0.0,-126.12903225806451,0.012213100000000001
1583.0,76.83217654386901,0.0,126.12903225806451,0.0119383
1584.0,76.83217654386901,0.0,-126.12903225806451,0.0119383
1585.0,79.81016788277867,0.0,126.12903225806451,0.0116574
1586.0,79.81016788277867,0.0,-126.12903225806451,0.0116574
1587.0,83.38375748947026,0.0,126.12903225806451,0.011372100000000001
1588.0,83.38375748947026,0.0,-126.12903225806451,0.011372100000000001
1589.0,86.3617488283799,0.0,126.12903225806451,0.011084700000000001
1590.0,86.3617488283799,0.0,-126.12903225806451,0.011084700000000001
1591.0,89.93533843507149,0.0,126.12903225806451,0.0107971
1592.0,89.93533843507149,0.0,-126.12903225806451,0.0107971
1593.0,92.91332977398115,0.0,126.12903225806451,0.010510400000000001
1594.0,92.91332977398115,0.0,-126.12903225806451,0.010510400000000001
1595.0,95.8913211128908,0.0,126.12903225806451,0.010225600000000001
1596.0,95.8913211128908,0.0,-126.12903225806451,0.010225600000000001
1597.0,99.46491071958238,0.0,126.12903225806451,0.0099442
1598.0,99.46491071958238,0.0,-126.12903225806451,0.0099442
1599.0,102.44290205849202,0.0,126.12903225806451,0.0096672
1600.0,102.44290205849202,0.0,-126.12903225806451,0.0096672
1601.0,105.42089339740168,0.0,126.12903225806451,0.0093957
1602.0,105.42089339740168,0.0,-126.12903225806451,0.0093957
1603.0,108.99448300409327,0.0,126.12903225806451,0.009131
1604.0,108.99448300409327,0.0,-126.12903225806451,0.009131
1605.0,111.97247434300292,0.0,126.12903225806451,0.0088739
1606.0,111.97247434300292,0.0,-126.12903225806451,0.0088739
1607.0,115.5460639496945,0.0,126.12903225806451,0.0086251
1608.0,115.5460639496945,0.0,-126.12903225806451,0.0086251
1609.0,118.52405528860415,0.0,126.12903225806451,0.0083854
1610.0,118.52405528860415,0.0,-126.12903225806451,0.0083854
1611.0,121.50204662751379,0.0,126.12903225806451,0.0081553
1612.0,121.50204662751379,0.0,-126.12903225806451,0.0081553
1613.0,125.07563623420539,0.0,126.12903225806451,0.0079354
1614.0,125.07563623420539,0.0,-126.12903225806451,0.0079354
1615.0,128.05362757311505,0.0,126.12903225806451,0.0077262
1616.0,128.05362757311505,0.0,-126.12903225806451,0.0077262
1617.0,131.03161891202467,0.0,126.12903225806451,0.0075281
1618.0,131.03161891202467,0.0,-126.12903225806451,0.0075281
1619.0,134.60520851871627,0.0,126.12903225806451,0.007341300000000001
1620.0,134.60520851871627,0.0,-126.12903225806451,0.007341300000000001
1621.0,137.5831998576259,0.0,126.12903225806451,0.007166500000000001
1622.0,137.5831998576259,0.0,-126.12903225806451,0.007166500000000001
1623.0,141.1567894643175,0.0,126.12903225806451,0.0070035
1624.0,141.1567894643175,0.0,-126.12903225806451,0.0070035
1625.0,144.13478080322716,0.0,126.12903225806451,0.0068522
1626.0,144.13478080322716,0.0,-126.12903225806451,0.0068522
1627.0,147.1127721421368,0.0,126.12903225806451,0.006712700000000001
1628.0,147.1127721421368,0.0,-126.12903225806451,0.006712700000000001
1629.0,150.6863617488284,0.0,126.12903225806451,0.006584800000000001
1630.0,150.6863617488284,0.0,-126.12903225806451,0.006584800000000001
1631.0,153.66435308773802,0.0,126.12903225806451,0.006468100000000001
1632.0,153.66435308773802,0.0,-126.12903225806451,0.006468100000000001
1633.0,156.6423444266477,0.0,126.12903225806451,0.0063622
1634.0,156.6423444266477,0.0,-126.12903225806451,0.0063622
1635.0,160.2159340333393,0.0,126.12903225806451,0.0062661999999999995
1636.0,160.2159340333393,0.0,-126.12903225806451,0.0062661999999999995
1637.0,163.1939253722489,0.0,126.12903225806451,0.0061797
1638.0,163.1939253722489,0.0,-126.12903225806451,0.0061797
1639.0,166.7675149789405,0.0,126.12903225806451,0.0061019
1640.0,166.7675149789405,0.0,-126.12903225806451,0.0061019
1641.0,169.7455063178502,0.0,126.12903225806451,0.006031700000000001
1642.0,169.7455063178502,0.0,-126.12903225806451,0.006031700000000001
1643.0,172.7234976567598,0.0,126.12903225806451,0.0059678000000000005
1644.0,172.7234976567598,0.0,-126.12903225806451,0.0059678000000000005
1645.0,176.2970872634514,0.0,126.12903225806451,0.0059091000000000005
1646.0,176.2970872634514,0.0,-126.12903225806451,0.0059091000000000005
1647.0,179.27507860236105,0.0,126.12903225806451,0.0058545
1648.0,179.27507860236105,0.0,-126.12903225806451,0.0058545
1649.0,182.2530699412707,0.0,126.12903225806451,0.0058028
1650.0,182.2530699412707,0.0,-126.12903225806451,0.0058028
1651.0,185.8266595479623,0.0,126.12903225806451,0.0057533
1652.0,185.8266595479623,0.0,-126.12903225806451,0.0057533
1653.0,188.8046508868719,0.0,126.12903225806451,0.0057048
1654.0,188.8046508868719,0.0,-126.12903225806451,0.0057048
1655.0,192.3782404935635,0.0,126.12903225806451,0.0056565
1656.0,192.3782404935635,0.0,-126.12903225806451,0.0056565
1657.0,195.35623183247316,0.0,126.12903225806451,0.0056077
1658.0,195.35623183247316,0.0,-126.12903225806451,0.0056077
1659.0,198.3342231713828,0.0,126.12903225806451,0.0055577000000000005
1660.0,198.3342231713828,0.0,-126.12903225806451,0.0055577000000000005
1661.0,201.9078127780744,0.0,126.12903225806451,0.0055061
1662.0,201.9078127780744,0.0,-126.12903225806451,0.0055061
1663.0,204.88580411698405,0.0,126.12903225806451,0.005452200000000001
1664.0,204.88580411698405,0.0,-126.12903225806451,0.005452200000000001
1665.0,207.8637954558937,0.0,126.12903225806451,0.0053959
1666.0,207.8637954558937,0.0,-126.12903225806451,0.0053959
1667.0,211.43738506258526,0.0,126.12903225806451,0.005337000000000001
1668.0,211.43738506258526,0.0,-126.12903225806451,0.005337000000000001
1669.0,214.41537640149494,0.0,126.12903225806451,0.005275500000000001
1670.0,214.41537640149494,0.0,-126.12903225806451,0.005275500000000001
1671.0,217.98896600818654,0.0,126.12903225806451,0.0052112
1672.0,217.98896600818654,0.0,-126.12903225806451,0.0052112
1673.0,220.96695734709616,0.0,126.12903225806451,0.005144
1674.0,220.96695734709616,0.0,-126.12903225806451,0.005144
1675.0,223.94494868600583,0.0,126.12903225806451,0.0050744
1676.0,223.94494868600583,0.0,-126.12903225806451,0.0050744
1677.0,227.51853829269743,0.0,126.12903225806451,0.0050022
1678.0,227.51853829269743,0.0,-126.12903225806451,0.0050022
1679.0,230.49652963160705,0.0,126.12903225806451,0.0049277
1680.0,230.49652963160705,0.0,-126.12903225806451,0.0049277
1681.0,233.47452097051672,0.0,126.12903225806451,0.0048511000000000006
1682.0,233.47452097051672,0.0,-126.12903225806451,0.0048511000000000006
1683.0,237.0481105772083,0.0,126.12903225806451,0.0047725
1684.0,237.0481105772083,0.0,-126.12903225806451,0.0047725
1685.0,240.02610191611794,0.0,126.12903225806451,0.0046923
1686.0,240.02610191611794,0.0,-126.12903225806451,0.0046923
1687.0,243.5996915228095,0.0,126.12903225806451,0.0046105
1688.0,243.5996915228095,0.0,-126.12903225806451,0.0046105
1689.0,246.5776828617192,0.0,126.12903225806451,0.0045274
1690.0,246.5776828617192,0.0,-126.12903225806451,0.0045274
1691.0,249.55567420062883,0.0,126.12903225806451,0.0044433
1692.0,249.55567420062883,0.0,-126.12903225806451,0.0044433
1693.0,253.1292638073204,0.0,126.12903225806451,0.0043582000000000004
1694.0,253.1292638073204,0.0,-126.12903225806451,0.0043582000000000004
1695.0,256.1072551462301,0.0,126.12903225806451,0.0042724
1696.0,256.1072551462301,0.0,-126.12903225806451,0.0042724
1697.0,259.08524648513975,0.0,126.12903225806451,0.0041858
1698.0,259.08524648513975,0.0,-126.12903225806451,0.0041858
1699.0,262.6588360918313,0.0,126.12903225806451,0.0040988
1700.0,262.6588360918313,0.0,-126.12903225806451,0.0040988
1701.0,265.636827430741,0.0,126.12903225806451,0.0040115
1702.0,265.636827430741,0.0,-126.12903225806451,0.0040115
1703.0,269.21041703743253,0.0,126.12903225806451,0.0039237000000000005
1704.0,269.21041703743253,0.0,-126.12903225806451,0.0039237000000000005
1705.0,272.1884083763422,0.0,126.12903225806451,0.0038347
1706.0,272.1884083763422,0.0,-126.12903225806451,0.0038347
1707.0,275.1663997152518,0.0,126.12903225806451,0.003743
1708.0,275.1663997152518,0.0,-126.12903225806451,0.003743
1709.0,278.7399893219434,0.0,126.12903225806451,0.0036444
1710.0,278.7399893219434,0.0,-126.12903225806451,0.0036444
1711.0,281.7179806608531,0.0,126.12903225806451,0.0035318000000000003
1712.0,281.7179806608531,0.0,-126.12903225806451,0.0035318000000000003
1713.0,284.6959719997627,0.0,126.12903225806451,0.0033966000000000005
1714.0,284.6959719997627,0.0,-126.12903225806451,0.0033966000000000005
1715.0,288.2695616064543,0.0,126.12903225806451,0.0032312
1716.0,288.2695616064543,0.0,-126.12903225806451,0.0032312
1717.0,291.24755294536396,0.0,126.12903225806451,0.0030314
1718.0,291.24755294536396,0.0,-126.12903225806451,0.0030314
1719.0,294.8211425520555,0.0,126.12903225806451,0.0027931
1720.0,294.8211425520555,0.0,-126.12903225806451,0.0027931
1721.0,297.7991338909652,0.0,126.12903225806451,0.0024715
1722.0,297.7991338909652,0.0,-126.12903225806451,0.0024715
1723.0,300.77712522987485,0.0,126.12903225806451,0.0019474000000000002
1724.0,300.77712522987485,0.0,-126.12903225806451,0.0019474000000000002
1725.0,304.3507148365664,0.0,126.12903225806451,0.0015599000000000001
1726.0,304.3507148365664,0.0,-126.12903225806451,0.0015599000000000001
1727.0,0.0,0.0,122.90322580645162,0.007117999999999999
1728.0,0.0,0.0,-122.90322580645162,0.007117999999999999
1729.0,2.949903997207191,0.0,122.90322580645162,0.0056344
1730.0,2.949903997207191,0.0,-122.90322580645162,0.0056344
1731.0,6.489788793855821,0.0,122.90322580645162,0.005924100000000001
1732.0,6.489788793855821,0.0,-122.90322580645162,0.005924100000000001
1733.0,9.439692791063012,0.0,122.90322580645162,0.006609500000000001
1734.0,9.439692791063012,0.0,-122.90322580645162,0.006609500000000001
1735.0,12.979577587711642,0.0,122.90322580645162,0.007448000000000001
1736.0,12.979577587711642,0.0,-122.90322580645162,0.007448000000000001
1737.0,15.929481584918832,0.0,122.90322580645162,0.0082955
1738.0,15.929481584918832,0.0,-122.90322580645162,0.0082955
1739.0,19.469366381567465,0.0,122.90322580645162,0.0090888
1740.0,19.469366381567465,0.0,-122.90322580645162,0.0090888
1741.0,22.41927037877465,0.0,122.90322580645162,0.0098254
1742.0,22.41927037877465,0.0,-122.90322580645162,0.0098254
1743.0,25.959155175423284,0.0,122.90322580645162,0.0105152
1744.0,25.959155175423284,0.0,-122.90322580645162,0.0105152
1745.0,28.909059172630478,0.0,122.90322580645162,0.011159700000000002
1746.0,28.909059172630478,0.0,-122.90322580645162,0.011159700000000002
1747.0,32.44894396927911,0.0,122.90322580645162,0.011753
1748.0,32.44894396927911,0.0,-122.90322580645162,0.011753
1749.0,35.398847966486294,0.0,122.90322580645162,0.0122819
1750.0,35.398847966486294,0.0,-122.90322580645162,0.0122819
1751.0,38.93873276313493,0.0,122.90322580645162,0.0127173
1752.0,38.93873276313493,0.0,-122.90322580645162,0.0127173
1753.0,41.888636760342116,0.0,122.90322580645162,0.013044300000000002
1754.0,41.888636760342116,0.0,-122.90322580645162,0.013044300000000002
1755.0,45.428521556990745,0.0,122.90322580645162,0.0132655
1756.0,45.428521556990745,0.0,-122.90322580645162,0.0132655
1757.0,48.37842555419794,0.0,122.90322580645162,0.013372500000000002
1758.0,48.37842555419794,0.0,-122.90322580645162,0.013372500000000002
1759.0,51.91831035084657,0.0,122.90322580645162,0.0133801
1760.0,51.91831035084657,0.0,-122.90322580645162,0.0133801
1761.0,54.86821434805376,0.0,122.90322580645162,0.0133154
1762.0,54.86821434805376,0.0,-122.90322580645162,0.0133154
1763.0,58.40809914470238,0.0,122.90322580645162,0.013192400000000002
1764.0,58.40809914470238,0.0,-122.90322580645162,0.013192400000000002
1765.0,61.358003141909585,0.0,122.90322580645162,0.013025000000000002
1766.0,61.358003141909585,0.0,-122.90322580645162,0.013025000000000002
1767.0,64.89788793855821,0.0,122.90322580645162,0.012824700000000001
1768.0,64.89788793855821,0.0,-122.90322580645162,0.012824700000000001
1769.0,67.8477919357654,0.0,122.90322580645162,0.012595700000000001
1770.0,67.8477919357654,0.0,-122.90322580645162,0.012595700000000001
1771.0,71.38767673241402,0.0,122.90322580645162,0.0123415
1772.0,71.38767673241402,0.0,-122.90322580645162,0.0123415
1773.0,74.33758072962122,0.0,122.90322580645162,0.0120727
1774.0,74.33758072962122,0.0,-122.90322580645162,0.0120727
1775.0,77.87746552626986,0.0,122.90322580645162,0.0117944
1776.0,77.87746552626986,0.0,-122.90322580645162,0.0117944
1777.0,80.82736952347705,0.0,122.90322580645162,0.011509400000000001
1778.0,80.82736952347705,0.0,-122.90322580645162,0.011509400000000001
1779.0,84.36725432012567,0.0,122.90322580645162,0.0112199
1780.0,84.36725432012567,0.0,-122.90322580645162,0.0112199
1781.0,87.31715831733287,0.0,122.90322580645162,0.0109285
1782.0,87.31715831733287,0.0,-122.90322580645162,0.0109285
1783.0,90.85704311398149,0.0,122.90322580645162,0.0106371
1784.0,90.85704311398149,0.0,-122.90322580645162,0.0106371
1785.0,93.80694711118868,0.0,122.90322580645162,0.0103467
1786.0,93.80694711118868,0.0,-122.90322580645162,0.0103467
1787.0,97.34683190783731,0.0,122.90322580645162,0.0100588
1788.0,97.34683190783731,0.0,-122.90322580645162,0.0100588
1789.0,100.2967359050445,0.0,122.90322580645162,0.009774900000000001
1790.0,100.2967359050445,0.0,-122.90322580645162,0.009774900000000001
1791.0,103.83662070169314,0.0,122.90322580645162,0.0094961
1792.0,103.83662070169314,0.0,-122.90322580645162,0.0094961
1793.0,106.78652469890034,0.0,122.90322580645162,0.0092235
1794.0,106.78652469890034,0.0,-122.90322580645162,0.0092235
1795.0,110.32640949554896,0.0,122.90322580645162,0.0089583
1796.0,110.32640949554896,0.0,-122.90322580645162,0.0089583
1797.0,113.27631349275615,0.0,122.90322580645162,0.0087014
1798.0,113.27631349275615,0.0,-122.90322580645162,0.0087014
1799.0,116.81619828940477,0.0,122.90322580645162,0.0084536
1800.0,116.81619828940477,0.0,-122.90322580645162,0.0084536
1801.0,119.76610228661198,0.0,122.90322580645162,0.0082155
1802.0,119.76610228661198,0.0,-122.90322580645162,0.0082155
1803.0,123.3059870832606,0.0,122.90322580645162,0.007987900000000001
1804.0,123.3059870832606,0.0,-122.90322580645162,0.007987900000000001
1805.0,126.25589108046779,0.0,122.90322580645162,0.0077711
1806.0,126.25589108046779,0.0,-122.90322580645162,0.0077711
1807.0,129.79577587711643,0.0,122.90322580645162,0.0075656000000000004
1808.0,129.79577587711643,0.0,-122.90322580645162,0.0075656000000000004
1809.0,132.7456798743236,0.0,122.90322580645162,0.007372
1810.0,132.7456798743236,0.0,-122.90322580645162,0.007372
1811.0,135.6955838715308,0.0,122.90322580645162,0.0071904
1812.0,135.6955838715308,0.0,-122.90322580645162,0.0071904
1813.0,139.23546866817944,0.0,122.90322580645162,0.0070211
1814.0,139.23546866817944,0.0,-122.90322580645162,0.0070211
1815.0,142.1853726653866,0.0,122.90322580645162,0.0068642
1816.0,142.1853726653866,0.0,-122.90322580645162,0.0068642
1817.0,145.72525746203524,0.0,122.90322580645162,0.0067194
1818.0,145.72525746203524,0.0,-122.90322580645162,0.0067194
1819.0,148.67516145924245,0.0,122.90322580645162,0.0065868
1820.0,148.67516145924245,0.0,-122.90322580645162,0.0065868
1821.0,152.21504625589105,0.0,122.90322580645162,0.0064658
1822.0,152.21504625589105,0.0,-122.90322580645162,0.0064658
1823.0,155.16495025309825,0.0,122.90322580645162,0.006355900000000001
1824.0,155.16495025309825,0.0,-122.90322580645162,0.006355900000000001
1825.0,158.70483504974692,0.0,122.90322580645162,0.0062565
1826.0,158.70483504974692,0.0,-122.90322580645162,0.0062565
1827.0,161.6547390469541,0.0,122.90322580645162,0.0061669
1828.0,161.6547390469541,0.0,-122.90322580645162,0.0061669
1829.0,165.19462384360273,0.0,122.90322580645162,0.006086600000000001
1830.0,165.19462384360273,0.0,-122.90322580645162,0.006086600000000001
1831.0,168.14452784080993,0.0,122.90322580645162,0.0060146
1832.0,168.14452784080993,0.0,-122.90322580645162,0.0060146
1833.0,171.68441263745854,0.0,122.90322580645162,0.0059494000000000005
1834.0,171.68441263745854,0.0,-122.90322580645162,0.0059494000000000005
1835.0,174.63431663466574,0.0,122.90322580645162,0.005889500000000001
1836.0,174.63431663466574,0.0,-122.90322580645162,0.005889500000000001
1837.0,178.17420143131434,0.0,122.90322580645162,0.0058339
1838.0,178.17420143131434,0.0,-122.90322580645162,0.0058339
1839.0,181.12410542852155,0.0,122.90322580645162,0.0057815
1840.0,181.12410542852155,0.0,-122.90322580645162,0.0057815
1841.0,184.66399022517018,0.0,122.90322580645162,0.005731300000000001
1842.0,184.66399022517018,0.0,-122.90322580645162,0.005731300000000001
1843.0,187.61389422237735,0.0,122.90322580645162,0.005682400000000001
1844.0,187.61389422237735,0.0,-122.90322580645162,0.005682400000000001
1845.0,191.153779019026,0.0,122.90322580645162,0.0056338000000000004
1846.0,191.153779019026,0.0,-122.90322580645162,0.0056338000000000004
1847.0,194.1036830162332,0.0,122.90322580645162,0.0055846
1848.0,194.1036830162332,0.0,-122.90322580645162,0.0055846
1849.0,197.6435678128818,0.0,122.90322580645162,0.0055342
1850.0,197.6435678128818,0.0,-122.90322580645162,0.0055342
1851.0,200.593471810089,0.0,122.90322580645162,0.0054819000000000005
1852.0,200.593471810089,0.0,-122.90322580645162,0.0054819000000000005
1853.0,204.13335660673766,0.0,122.90322580645162,0.0054275
1854.0,204.13335660673766,0.0,-122.90322580645162,0.0054275
1855.0,207.08326060394484,0.0,122.90322580645162,0.005370400000000001
1856.0,207.08326060394484,0.0,-122.90322580645162,0.005370400000000001
1857.0,210.62314540059347,0.0,122.90322580645162,0.0053104
1858.0,210.62314540059347,0.0,-122.90322580645162,0.0053104
1859.0,213.57304939780067,0.0,122.90322580645162,0.005247600000000001
1860.0,213.57304939780067,0.0,-122.90322580645162,0.005247600000000001
1861.0,217.11293419444928,0.0,122.90322580645162,0.0051819
1862.0,217.11293419444928,0.0,-122.90322580645162,0.0051819
1863.0,220.06283819165648,0.0,122.90322580645162,0.0051133
1864.0,220.06283819165648,0.0,-122.90322580645162,0.0051133
1865.0,223.6027229883051,0.0,122.90322580645162,0.0050418
1866.0,223.6027229883051,0.0,-122.90322580645162,0.0050418
1867.0,226.5526269855123,0.0,122.90322580645162,0.0049677
1868.0,226.5526269855123,0.0,-122.90322580645162,0.0049677
1869.0,230.09251178216093,0.0,122.90322580645162,0.0048912
1870.0,230.09251178216093,0.0,-122.90322580645162,0.0048912
1871.0,233.0424157793681,0.0,122.90322580645162,0.0048124000000000005
1872.0,233.0424157793681,0.0,-122.90322580645162,0.0048124000000000005
1873.0,236.58230057601673,0.0,122.90322580645162,0.0047316
1874.0,236.58230057601673,0.0,-122.90322580645162,0.0047316
1875.0,239.53220457322396,0.0,122.90322580645162,0.0046489999999999995
1876.0,239.53220457322396,0.0,-122.90322580645162,0.0046489999999999995
1877.0,243.07208936987254,0.0,122.90322580645162,0.0045648
1878.0,243.07208936987254,0.0,-122.90322580645162,0.0045648
1879.0,246.02199336707977,0.0,122.90322580645162,0.0044793
1880.0,246.02199336707977,0.0,-122.90322580645162,0.0044793
1881.0,249.56187816372838,0.0,122.90322580645162,0.0043928000000000005
1882.0,249.56187816372838,0.0,-122.90322580645162,0.0043928000000000005
1883.0,252.51178216093558,0.0,122.90322580645162,0.0043054
1884.0,252.51178216093558,0.0,-122.90322580645162,0.0043054
1885.0,256.0516669575842,0.0,122.90322580645162,0.0042174000000000005
1886.0,256.0516669575842,0.0,-122.90322580645162,0.0042174000000000005
1887.0,259.0015709547914,0.0,122.90322580645162,0.0041288
1888.0,259.0015709547914,0.0,-122.90322580645162,0.0041288
1889.0,262.54145575144,0.0,122.90322580645162,0.0040396
1890.0,262.54145575144,0.0,-122.90322580645162,0.0040396
1891.0,265.4913597486472,0.0,122.90322580645162,0.0039502
1892.0,265.4913597486472,0.0,-122.90322580645162,0.0039502
1893.0,269.03124454529586,0.0,122.90322580645162,0.0038604
1894.0,269.03124454529586,0.0,-122.90322580645162,0.0038604
1895.0,271.98114854250304,0.0,122.90322580645162,0.00377
1896.0,271.98114854250304,0.0,-122.90322580645162,0.00377
1897.0,274.93105253971027,0.0,122.90322580645162,0.0036779
1898.0,274.93105253971027,0.0,-122.90322580645162,0.0036779
1899.0,278.4709373363589,0.0,122.90322580645162,0.0035819
1900.0,278.4709373363589,0.0,-122.90322580645162,0.0035819
1901.0,281.4208413335661,0.0,122.90322580645162,0.0034777000000000002
1902.0,281.4208413335661,0.0,-122.90322580645162,0.0034777000000000002
1903.0,284.96072613021465,0.0,122.90322580645162,0.0033591000000000003
1904.0,284.96072613021465,0.0,-122.90322580645162,0.0033591000000000003
1905.0,287.9106301274219,0.0,122.90322580645162,0.0032199
1906.0,287.9106301274219,0.0,-122.90322580645162,0.0032199
1907.0,291.4505149240705,0.0,122.90322580645162,0.0030557
1908.0,291.4505149240705,0.0,-122.90322580645162,0.0030557
1909.0,294.4004189212777,0.0,122.90322580645162,0.0028656000000000003
1910.0,294.4004189212777,0.0,-122.90322580645162,0.0028656000000000003
1911.0,297.9403037179263,0.0,122.90322580645162,0.0026464
1912.0,297.9403037179263,0.0,-122.90322580645162,0.0026464
1913.0,300.8902077151335,0.0,122.90322580645162,0.0023509
1914.0,300.8902077151335,0.0,-122.90322580645162,0.0023509
1915.0,304.4300925117821,0.0,122.90322580645162,0.0018622
1916.0,304.4300925117821,0.0,-122.90322580645162,0.0018622
1917.0,307.37999650898934,0.0,122.90322580645162,0.0014386
1918.0,307.37999650898934,0.0,-122.90322580645162,0.0014386
1919.0,0.0,0.0,120.0,0.007189500000000001
1920.0,0.0,0.0,-120.0,0.007189500000000001
1921.0,3.5106382978723403,0.0,120.0,0.0057111
1922.0,3.5106382978723403,0.0,-120.0,0.0057111
1923.0,6.4361702127659575,0.0,120.0,0.006032200000000001
1924.0,6.4361702127659575,0.0,-120.0,0.006032200000000001
1925.0,9.946808510638299,0.0,120.0,0.0067437
1926.0,9.946808510638299,0.0,-120.0,0.0067437
1927.0,12.872340425531915,0.0,120.0,0.007597
1928.0,12.872340425531915,0.0,-120.0,0.007597
1929.0,16.382978723404257,0.0,120.0,0.0084518
1930.0,16.382978723404257,0.0,-120.0,0.0084518
1931.0,19.893617021276597,0.0,120.0,0.0092446
1932.0,19.893617021276597,0.0,-120.0,0.0092446
1933.0,22.819148936170212,0.0,120.0,0.0099705
1934.0,22.819148936170212,0.0,-120.0,0.0099705
1935.0,26.329787234042552,0.0,120.0,0.010635400000000001
1936.0,26.329787234042552,0.0,-120.0,0.010635400000000001
1937.0,29.25531914893617,0.0,120.0,0.011239
1938.0,29.25531914893617,0.0,-120.0,0.011239
1939.0,32.765957446808514,0.0,120.0,0.011780100000000002
1940.0,32.765957446808514,0.0,-120.0,0.011780100000000002
1941.0,36.276595744680854,0.0,120.0,0.012253100000000001
1942.0,36.276595744680854,0.0,-120.0,0.012253100000000001
1943.0,39.202127659574465,0.0,120.0,0.0126414
1944.0,39.202127659574465,0.0,-120.0,0.0126414
1945.0,42.712765957446805,0.0,120.0,0.012936600000000001
1946.0,42.712765957446805,0.0,-120.0,0.012936600000000001
1947.0,45.638297872340424,0.0,120.0,0.013137900000000001
1948.0,45.638297872340424,0.0,-120.0,0.013137900000000001
1949.0,49.148936170212764,0.0,120.0,0.0132348
1950.0,49.148936170212764,0.0,-120.0,0.0132348
1951.0,52.659574468085104,0.0,120.0,0.013238800000000002
1952.0,52.659574468085104,0.0,-120.0,0.013238800000000002
1953.0,55.58510638297872,0.0,120.0,0.0131738
1954.0,55.58510638297872,0.0,-120.0,0.0131738
1955.0,59.09574468085106,0.0,120.0,0.0130516
